"id","datetime","address","longitude","latitude","type_id","geo_updated","created_at"
211,"2016-02-27 11:00:00+03","г Москва, А-106 Рублево-Успенское шоссе","37.302936","55.745316",2,True,"2018-07-14 00:04:59.473424+03"
212,"2016-02-26 08:30:00+03","г Москва, М-10 Россия Москва - Тверь - Великий Новгород - Санкт-Петербург (основное направление)","37.415943","55.965868",1,True,"2018-07-14 00:04:59.476751+03"
213,"2016-02-24 14:00:00+03","г Москва, А-106 Рублево-Успенское шоссе","37.268201","55.739038",2,True,"2018-07-14 00:04:59.480969+03"
398,"2016-06-22 16:34:00+03","г Москва, А-106 Рублево-Успенское шоссе","37.27597","55.677055",2,True,"2018-07-14 00:05:00.367842+03"
440,"2016-11-27 08:30:00+03","","37.3336","55.6035",4,False,"2018-07-14 00:05:24.873847+03"
214,"2016-02-19 19:00:00+03","г Москва, А-106 Рублево-Успенское шоссе","37.233168","55.695803",1,True,"2018-07-14 00:04:59.484496+03"
215,"2016-02-11 12:15:00+03","г Москва, М-10 Россия Москва - Тверь - Великий Новгород - Санкт-Петербург (основное направление)","37.4075","55.9408",2,True,"2018-07-14 00:04:59.487922+03"
544,"2015-09-24 09:30:00+03","","37.471389","55.523056",5,False,"2018-07-14 00:05:43.016343+03"
646,"2018-04-17 13:15:00+03","","37.6631","55.8853",1,False,"2018-07-14 00:06:10.118274+03"
645,"2018-02-02 11:30:00+03","","37.3794","55.52",4,False,"2018-07-14 00:06:10.121073+03"
849,"2016-03-09 13:40:00+03","","37.2139","55.5883",2,False,"2018-07-14 00:07:01.410932+03"
2173,"2018-06-25 19:00:00+03","п Птичное, ул Центральная, 33","37.22","55.5233",2,True,"2018-07-14 00:13:18.028799+03"
222,"2017-02-01 16:00:00+03","г Москва, А-109 Ильинское шоссе","37.31377","55.800077",1,True,"2018-07-14 00:04:59.491764+03"
223,"2018-02-26 08:20:00+03","г Москва, А-106 Рублево-Успенское шоссе","37.24822","55.73707",1,True,"2018-07-14 00:04:59.494384+03"
441,"2016-11-08 23:40:00+03","","37.5434","55.7361",2,False,"2018-07-14 00:05:24.871789+03"
224,"2018-02-16 10:20:00+03","г Москва, А-106 Рублево-Успенское шоссе","37.0446","55.4251",2,True,"2018-07-14 00:04:59.497475+03"
225,"2018-02-13 12:00:00+03","г Москва, А-106 Рублево-Успенское шоссе","37.182755","55.662023",2,True,"2018-07-14 00:04:59.500367+03"
647,"2018-04-16 04:05:00+03","","37.406925","55.542685",3,False,"2018-07-14 00:06:10.116219+03"
443,"2016-11-04 18:45:00+03","","37.236506","55.5792",4,False,"2018-07-14 00:05:24.866779+03"
442,"2016-11-05 00:20:00+03","","37.336167","55.658376",2,False,"2018-07-14 00:05:24.869614+03"
1817,"2018-01-15 06:20:00+03","","36.908803","55.457952",2,False,"2018-07-14 00:11:21.344752+03"
1816,"2017-10-07 09:40:00+03","","37","55",2,False,"2018-07-14 00:11:21.347142+03"
227,"2018-04-21 17:20:00+03","г Москва, А-106 Рублево-Успенское шоссе","37.33739","55.75319",2,True,"2018-07-14 00:04:59.503684+03"
228,"2018-04-16 09:00:00+03","г Москва, А-106 Рублево-Успенское шоссе","37.249746","55.688944",2,True,"2018-07-14 00:04:59.507046+03"
229,"2018-04-16 11:30:00+03","г Москва, А-109 Ильинское шоссе","37.2333","55.7422",2,True,"2018-07-14 00:04:59.510392+03"
444,"2017-01-12 07:27:00+03","","37.289702","55.6236",1,False,"2018-07-14 00:05:24.86444+03"
230,"2018-04-13 06:05:00+03","г Москва, А-106 Рублево-Успенское шоссе","37.345116","55.759216",2,True,"2018-07-14 00:04:59.51355+03"
231,"2018-04-06 09:20:00+03","г Москва, А-109 Ильинское шоссе","37","55",2,True,"2018-07-14 00:04:59.516906+03"
649,"2015-08-16 21:00:00+03","г Москва, А-101","37.324722","55.488333",2,True,"2018-07-14 00:06:10.110125+03"
1819,"2017-07-23 12:50:00+03","","36.6967","55.6953",4,False,"2018-07-14 00:11:21.340098+03"
556,"2015-08-11 00:20:00+03","","37.7494","55.9044",1,False,"2018-07-14 00:05:42.990399+03"
555,"2015-08-29 11:20:00+03","","37.4469","55.5269",1,False,"2018-07-14 00:05:42.992305+03"
1818,"2018-01-04 15:45:00+03","","37.458","55.347",2,False,"2018-07-14 00:11:21.342351+03"
232,"2018-04-05 11:10:00+03","г Москва, А-109 Ильинское шоссе","37.3589","55.7706",6,True,"2018-07-14 00:04:59.520359+03"
233,"2015-08-31 18:00:00+03","","37.2525","55.770833",2,False,"2018-07-14 00:04:59.522501+03"
234,"2015-08-31 18:10:00+03","","37.3175","37.800833",2,False,"2018-07-14 00:04:59.524979+03"
562,"2015-07-15 06:25:00+03","г Москва, А-101","37.431944","55.553611",2,True,"2018-07-14 00:05:42.976058+03"
561,"2016-05-25 13:30:00+03","","37","55",2,False,"2018-07-14 00:05:42.978604+03"
560,"2018-05-23 18:30:00+03","","37.4458","55.53",5,False,"2018-07-14 00:05:42.980571+03"
235,"2015-08-29 08:57:00+03","","37.718056","55.435",2,False,"2018-07-14 00:04:59.527329+03"
236,"2015-08-29 13:30:00+03","","37","55",2,False,"2018-07-14 00:04:59.529904+03"
237,"2015-08-26 18:25:00+03","","37","55",2,False,"2018-07-14 00:04:59.532354+03"
238,"2015-08-20 08:10:00+03","","37.405556","55.910556",3,False,"2018-07-14 00:04:59.534667+03"
239,"2015-08-20 08:20:00+03","","37","55",2,False,"2018-07-14 00:04:59.536769+03"
240,"2015-08-14 18:40:00+03","г Москва, А-109 Ильинское шоссе","37.2425","55.761111",1,True,"2018-07-14 00:04:59.540161+03"
1820,"2017-06-06 09:20:00+03","рп Киевский, М-3 Украина Москва - Калуга - Брянск - граница с Украиной (основное направление)","36.5142","55.2549",2,True,"2018-07-14 00:11:21.337801+03"
241,"2015-08-14 16:00:00+03","г Москва, А-109 Ильинское шоссе","37.2375","55.758056",2,True,"2018-07-14 00:04:59.543417+03"
242,"2015-08-11 23:30:00+03","","37.336944","55.799444",3,False,"2018-07-14 00:04:59.546145+03"
243,"2015-08-11 12:20:00+03","","37.436389","55.888611",2,False,"2018-07-14 00:04:59.548198+03"
245,"2015-08-09 13:15:00+03","","37.3425","55.757778",2,False,"2018-07-14 00:04:59.552483+03"
246,"2015-08-09 02:40:00+03","","55","37",3,False,"2018-07-14 00:04:59.555086+03"
715,"2016-04-28 20:20:00+03","дп Кокошкино, ул Железнодорожная, 16","37.168972","55.599204",2,True,"2018-07-14 00:06:33.733232+03"
446,"2015-09-04 11:40:00+03","п Внуково, туп Шоссейный, 2","37.26307","55.635432",2,True,"2018-07-14 00:05:24.858301+03"
247,"2015-08-08 02:20:00+03","г Москва, А-106 Рублево-Успенское шоссе","37.264167","55.717778",3,True,"2018-07-14 00:04:59.558172+03"
248,"2015-08-06 21:50:00+03","","37.022222","55.706667",1,False,"2018-07-14 00:04:59.560934+03"
651,"2015-08-13 00:20:00+03","г Москва, А-101","37.285278","55.613611",2,True,"2018-07-14 00:06:09.904396+03"
448,"2017-12-10 01:00:00+03","","37.3356","55.6322",2,False,"2018-07-14 00:05:24.466281+03"
1175,"2016-04-21 13:30:00+03","п Остафьево, тер СНТ Остафьево-2, 2","37.8436","55.8281",1,False,"2018-07-14 00:08:36.001695+03"
249,"2015-08-04 21:20:00+03","","37.359722","55.763056",2,False,"2018-07-14 00:04:59.563473+03"
250,"2016-10-30 08:50:00+03","г Москва, А-106 Рублево-Успенское шоссе","37.270916","55.710648",2,True,"2018-07-14 00:04:59.566678+03"
251,"2016-10-28 12:50:00+03","г Москва, А-106 Рублево-Успенское шоссе","37.180764","55.663261",2,True,"2018-07-14 00:04:59.570514+03"
653,"2015-08-12 19:45:00+03","","31.415","55.487778",8,False,"2018-07-14 00:06:09.898265+03"
652,"2015-08-13 01:20:00+03","","37.412778","55.476944",3,False,"2018-07-14 00:06:09.900387+03"
252,"2016-10-24 16:00:00+03","г Москва, М-9 Балтия Москва - Волоколамск - граница с Латвийской Республикой","37","55",3,True,"2018-07-14 00:04:59.573897+03"
253,"2016-10-19 18:30:00+03","г Москва, А-106 Рублево-Успенское шоссе","37.13742","55.687711",1,True,"2018-07-14 00:04:59.577563+03"
854,"2016-07-29 20:00:00+03","д Постниково, ш Боровское, 21","37.266421","55.616641",3,True,"2018-07-14 00:07:01.609289+03"
280,"2017-09-12 15:30:00+03","г Москва, А-106 Рублево-Успенское шоссе","37.0908","55.7154",2,True,"2018-07-14 00:04:59.584749+03"
1060,"2015-03-11 20:30:00+03","","37.326667","55.630278",1,False,"2018-07-14 00:07:40.777714+03"
255,"2016-10-17 22:20:00+03","г Москва, А-109 Ильинское шоссе","37.305743","55.798933",1,True,"2018-07-14 00:04:59.587811+03"
256,"2016-10-17 17:45:00+03","г Москва, А-106 Рублево-Успенское шоссе","37.272233","55.681076",2,True,"2018-07-14 00:04:59.590948+03"
297,"2016-09-27 18:20:00+03","г Москва, А-106 Рублево-Успенское шоссе","37.096708","55.71544",2,True,"2018-07-14 00:04:59.59486+03"
298,"2016-09-24 14:10:00+03","г Москва, А-106 Рублево-Успенское шоссе","37.050168","55.725963",3,True,"2018-07-14 00:04:59.598054+03"
299,"2016-09-22 18:50:00+03","г Москва, А-106 Рублево-Успенское шоссе","37.078785","55.715188",2,True,"2018-07-14 00:04:59.601572+03"
855,"2016-07-06 15:45:00+03","","37.1839","55.1856",2,False,"2018-07-14 00:07:01.61201+03"
856,"2015-11-12 20:55:00+03","","37.1169","55.5914",2,False,"2018-07-14 00:07:01.618095+03"
2179,"2017-04-14 11:00:00+03","","37.212306","55.534198",2,False,"2018-07-14 00:13:17.376518+03"
2178,"2017-04-15 09:30:00+03","","37.2406","55.5147",2,False,"2018-07-14 00:13:17.37942+03"
257,"2016-10-16 23:00:00+03","г Москва, А-106 Рублево-Успенское шоссе","37.324353","55.750203",3,True,"2018-07-14 00:04:59.605103+03"
258,"2016-10-14 18:00:00+03","г Москва, А-109 Ильинское шоссе","37.28732","55.79445",2,True,"2018-07-14 00:04:59.60824+03"
656,"2015-08-06 09:00:00+03","","37.3772","55.5236",2,False,"2018-07-14 00:06:09.890983+03"
259,"2016-10-04 08:40:00+03","г Москва, А-106 Рублево-Успенское шоссе","37.209168","55.728961",2,True,"2018-07-14 00:04:59.611547+03"
260,"2016-10-03 17:45:00+03","г Москва, А-109 Ильинское шоссе","37.242412","55.454",2,True,"2018-07-14 00:04:59.614331+03"
313,"2015-03-22 20:10:00+03","г Москва, А-106 Рублево-Успенское шоссе","37.012222","55.737778",2,True,"2018-07-14 00:04:59.618307+03"
314,"2015-03-16 08:15:00+03","г Москва, А-106 Рублево-Успенское шоссе","37.089722","55.666944",2,True,"2018-07-14 00:04:59.62179+03"
315,"2015-03-12 10:35:00+03","г Москва, А-106 Рублево-Успенское шоссе","37.271944","55.686389",2,True,"2018-07-14 00:04:59.625365+03"
316,"2015-03-08 07:45:00+03","","0","0",4,False,"2018-07-14 00:04:59.627886+03"
261,"2016-10-03 13:25:00+03","г Москва, М-9 Балтия Москва - Волоколамск - граница с Латвийской Республикой","37.35899","55.7926",2,True,"2018-07-14 00:04:59.63114+03"
808,"2016-10-26 18:10:00+03","","37.1972","55.985",1,False,"2018-07-14 00:06:58.227852+03"
262,"2016-10-02 23:55:00+03","г Москва, М-9 Балтия Москва - Волоколамск - граница с Латвийской Республикой","37.368","55.7905",4,True,"2018-07-14 00:04:59.634859+03"
263,"2016-10-02 19:30:00+03","г Москва, М-9 Балтия Москва - Волоколамск - граница с Латвийской Республикой","37.33426","55.80024",2,True,"2018-07-14 00:04:59.63764+03"
657,"2015-08-05 18:40:00+03","п Ватутинки, гск Ватутинки, 8","37.4622","55.6275",4,False,"2018-07-14 00:06:09.886+03"
323,"2018-05-22 08:18:00+03","г Москва, А-106 Рублево-Успенское шоссе","37.157148","55.679572",2,True,"2018-07-14 00:04:59.641146+03"
324,"2018-05-19 07:11:00+03","г Москва, А-106 Рублево-Успенское шоссе","37.23258","55.736727",3,True,"2018-07-14 00:04:59.644394+03"
325,"2018-05-18 10:33:00+03","г Москва, М-9 Балтия Москва - Волоколамск - граница с Латвийской Республикой","37.34571","55.79793",2,True,"2018-07-14 00:04:59.647339+03"
452,"2015-10-19 10:45:00+03","","37.313889","55.628889",2,False,"2018-07-14 00:05:24.453656+03"
810,"2016-10-20 08:35:00+03","","37.221936","55.575923",4,False,"2018-07-14 00:06:58.232369+03"
264,"2016-12-31 14:50:00+03","г Москва, А-109 Ильинское шоссе","37.292578","55.796175",2,True,"2018-07-14 00:04:59.651228+03"
265,"2016-12-26 16:20:00+03","г Москва, А-106 Рублево-Успенское шоссе","37.271631","55.6812",2,True,"2018-07-14 00:04:59.653815+03"
266,"2016-12-23 17:40:00+03","г Москва, А-106 Рублево-Успенское шоссе","37.13781","55.687391",2,True,"2018-07-14 00:04:59.657089+03"
267,"2016-12-22 13:30:00+03","г Москва, М-9 Балтия Москва - Волоколамск - граница с Латвийской Республикой","37.366761","37.791053",2,True,"2018-07-14 00:04:59.660021+03"
268,"2016-12-19 20:20:00+03","г Москва, А-106 Рублево-Успенское шоссе","37.208866","55.729128",2,True,"2018-07-14 00:04:59.663242+03"
269,"2016-12-13 23:00:00+03","г Москва, А-106 Рублево-Успенское шоссе","37.271116","55.709845",2,True,"2018-07-14 00:04:59.666915+03"
270,"2016-12-10 10:40:00+03","г Москва, А-106 Рублево-Успенское шоссе","37.275916","55.676768",2,True,"2018-07-14 00:04:59.670281+03"
271,"2016-12-06 20:20:00+03","г Москва, А-109 Ильинское шоссе","37.2352","55.756463",2,True,"2018-07-14 00:04:59.674357+03"
272,"2017-09-27 17:50:00+03","г Москва, А-106 Рублево-Успенское шоссе","37.25648","55.69052",4,True,"2018-07-14 00:04:59.677499+03"
813,"2016-10-11 11:45:00+03","","37.0956","55.2645",2,False,"2018-07-14 00:06:58.23907+03"
273,"2017-09-24 13:45:00+03","г Москва, А-109 Ильинское шоссе","37.276885","55.782975",2,True,"2018-07-14 00:04:59.681082+03"
274,"2017-09-22 12:33:00+03","г Москва, А-106 Рублево-Успенское шоссе","37.021636","55.706791",2,True,"2018-07-14 00:04:59.684119+03"
275,"2017-09-22 16:45:00+03","г Москва, М-1 строящаяся транспортная развязка на пересечении Подушкинского шоссе со строящимся новым выходом МКАД от а/д М-1","37.273389","55.722316",2,True,"2018-07-14 00:04:59.686997+03"
276,"2017-09-19 22:15:00+03","г Москва, А-106 Рублево-Успенское шоссе","37.26825","55.73908",2,True,"2018-07-14 00:04:59.690587+03"
455,"2016-04-05 07:25:00+03","","37.3172","55.6283",2,False,"2018-07-14 00:05:24.44445+03"
454,"2016-04-23 01:30:00+03","","37","55",2,False,"2018-07-14 00:05:24.447344+03"
453,"2015-10-11 03:20:00+03","","37.284167","55.5725",3,False,"2018-07-14 00:05:24.450284+03"
278,"2017-09-13 18:15:00+03","г Москва, А-109 Ильинское шоссе","37.305332","55.798844",2,True,"2018-07-14 00:04:59.697154+03"
815,"2016-12-12 15:15:00+03","","37.1942","55.5694",4,False,"2018-07-14 00:06:58.243724+03"
279,"2017-09-13 12:40:00+03","г Москва, А-106 Рублево-Успенское шоссе","37.27285","55.68003",2,True,"2018-07-14 00:04:59.699853+03"
498,"2016-10-19 08:40:00+03","","37.4886","55.1119",2,False,"2018-07-14 00:05:24.344767+03"
659,"2016-12-31 06:40:00+03","","37.347711","55.508165",3,False,"2018-07-14 00:06:09.623084+03"
281,"2017-09-10 14:30:00+03","г Москва, А-106 Рублево-Успенское шоссе","37.237923","55.692515",7,True,"2018-07-14 00:04:59.702308+03"
816,"2017-09-23 15:40:00+03","","37.207665","55.577196",3,False,"2018-07-14 00:06:58.245811+03"
282,"2017-09-06 08:40:00+03","г Москва, М-9 Балтия Москва - Волоколамск - граница с Латвийской Республикой","37.367589","55.790497",2,True,"2018-07-14 00:04:59.70619+03"
660,"2016-12-09 19:20:00+03","","37.5906","55.8633",1,False,"2018-07-14 00:06:09.62097+03"
456,"2017-05-11 00:10:00+03","","37.310968","55.627884",2,False,"2018-07-14 00:05:24.442542+03"
283,"2017-09-05 10:25:00+03","г Москва, А-106 Рублево-Успенское шоссе","37.1899","55.71962",2,True,"2018-07-14 00:04:59.709406+03"
817,"2017-09-12 21:06:00+03","","37.2036","55.5981",2,False,"2018-07-14 00:06:58.247784+03"
284,"2017-09-05 16:00:00+03","г Москва, А-109 Ильинское шоссе","37.307484","55.799488",2,True,"2018-07-14 00:04:59.712887+03"
818,"2015-02-23 14:20:00+03","г Москва, М-3 Украина Москва - Калуга - Брянск - граница с Украиной (основное направление)","37.284444","55.550833",2,True,"2018-07-14 00:06:58.251127+03"
285,"2015-02-24 22:30:00+03","г Москва, М-9 Балтия Москва - Волоколамск - граница с Латвийской Республикой","37.324167","55.801389",3,True,"2018-07-14 00:04:59.716076+03"
501,"2016-12-31 19:30:00+03","","37.5488","55.6988",2,False,"2018-07-14 00:05:24.337032+03"
500,"2016-10-11 16:20:00+03","","37.3264","55.6389",1,False,"2018-07-14 00:05:24.339385+03"
499,"2016-10-13 18:30:00+03","","37.260977","55.584484",2,False,"2018-07-14 00:05:24.34192+03"
820,"2016-09-28 17:15:00+03","","37.2389","55.9389",7,False,"2018-07-14 00:06:58.602195+03"
286,"2015-02-24 02:30:00+03","г Москва, М-9 Балтия Москва - Волоколамск - граница с Латвийской Республикой","37.3575","55.793333",1,True,"2018-07-14 00:04:59.719115+03"
287,"2015-02-22 18:30:00+03","г Москва, М-9 Балтия Москва - Волоколамск - граница с Латвийской Республикой","37.36","55.792222",2,True,"2018-07-14 00:04:59.722514+03"
288,"2015-02-20 11:40:00+03","","37.390833","55.921944",3,False,"2018-07-14 00:04:59.724928+03"
289,"2015-02-15 01:35:00+03","г Москва, А-106 Рублево-Успенское шоссе","37.271667","55.682222",2,True,"2018-07-14 00:04:59.72858+03"
290,"2015-02-13 11:00:00+03","г Москва, А-106 Рублево-Успенское шоссе","37.170278","55.673333",2,True,"2018-07-14 00:04:59.732119+03"
291,"2015-02-12 21:45:00+03","г Москва, А-106 Рублево-Успенское шоссе","37.267222","55.701944",7,True,"2018-07-14 00:04:59.736197+03"
292,"2015-02-10 18:20:00+03","г Москва, А-106 Рублево-Успенское шоссе","37.268056","55.738889",2,True,"2018-07-14 00:04:59.739791+03"
293,"2015-02-04 06:58:00+03","г Москва, А-106 Рублево-Успенское шоссе","37.173889","55.668333",1,True,"2018-07-14 00:04:59.742851+03"
294,"2015-02-04 09:15:00+03","г Москва, А-106 Рублево-Успенское шоссе","37.223889","55.704167",3,True,"2018-07-14 00:04:59.746205+03"
295,"2016-09-30 10:30:00+03","г Москва, А-106 Рублево-Успенское шоссе","37.275708","55.730456",2,True,"2018-07-14 00:04:59.749193+03"
821,"2016-09-16 21:40:00+03","","37.3558","55.9817",1,False,"2018-07-14 00:06:58.604635+03"
296,"2016-09-28 13:45:00+03","г Москва, А-106 Рублево-Успенское шоссе","36.9823","55.74755",2,True,"2018-07-14 00:04:59.752883+03"
503,"2017-09-17 21:30:00+03","","37.4497","55.7175",1,False,"2018-07-14 00:05:24.331996+03"
502,"2017-09-25 18:35:00+03","","37.4839","55.915",4,False,"2018-07-14 00:05:24.334719+03"
457,"2017-05-11 12:50:00+03","","37.535","55.1008",1,False,"2018-07-14 00:05:24.440676+03"
300,"2016-09-22 16:25:00+03","г Москва, А-106 Рублево-Успенское шоссе","37.08499","55.670268",3,True,"2018-07-14 00:04:59.756023+03"
824,"2015-03-14 06:00:00+03","д Крекшино, ул Лесная, 1","37.092696","55.590063",1,True,"2018-07-14 00:06:59.628381+03"
301,"2016-09-19 11:00:00+03","г Москва, А-106 Рублево-Успенское шоссе","37.368448","55.790388",2,True,"2018-07-14 00:04:59.758698+03"
302,"2016-09-18 15:30:00+03","г Москва, М-9 Балтия Москва - Волоколамск - граница с Латвийской Республикой","37.322152","55.801461",2,True,"2018-07-14 00:04:59.762067+03"
827,"2018-05-02 16:10:00+03","","37.3708","55.9611",2,False,"2018-07-14 00:06:59.639169+03"
303,"2016-09-11 15:55:00+03","г Москва, А-106 Рублево-Успенское шоссе","37.094976","55.726192",2,True,"2018-07-14 00:04:59.764918+03"
664,"2017-09-19 23:30:00+03","","37.239","55.322",3,False,"2018-07-14 00:06:09.610999+03"
663,"2016-12-01 23:30:00+03","","37.38908","55.52897",2,False,"2018-07-14 00:06:09.612918+03"
662,"2016-12-05 14:10:00+03","","37.389563","55.528991",2,False,"2018-07-14 00:06:09.615575+03"
304,"2016-09-07 10:40:00+03","г Москва, М-9 Балтия Москва - Волоколамск - граница с Латвийской Республикой","37.351496","55.795928",2,True,"2018-07-14 00:04:59.768219+03"
829,"2017-11-27 16:30:00+03","","37.1847","55.1022",2,False,"2018-07-14 00:06:59.644102+03"
305,"2016-09-05 17:05:00+03","г Москва, А-106 Рублево-Успенское шоссе","37.222736","55.706546",2,True,"2018-07-14 00:04:59.771493+03"
665,"2017-09-11 19:30:00+03","","37.369321","55.518565",1,False,"2018-07-14 00:06:09.609261+03"
306,"2016-09-05 15:26:00+03","г Москва, А-106 Рублево-Успенское шоссе","37.210456","55.72948",2,True,"2018-07-14 00:04:59.774445+03"
307,"2016-09-01 11:20:00+03","г Москва, А-106 Рублево-Успенское шоссе","37.46261","55.71579",2,True,"2018-07-14 00:04:59.778477+03"
308,"2016-09-01 21:50:00+03","г Москва, М-9 Балтия Москва - Волоколамск - граница с Латвийской Республикой","37.368046","55.790655",2,True,"2018-07-14 00:04:59.781547+03"
309,"2015-03-28 18:50:00+03","","0","0",3,False,"2018-07-14 00:04:59.784124+03"
327,"2018-05-16 13:00:00+03","г Москва, А-106 Рублево-Успенское шоссе","37.2708","55.7097",2,True,"2018-07-14 00:04:59.790923+03"
830,"2017-11-03 18:30:00+03","д Власово, ул Рябиновая, 83","37.1128","55.5747",1,False,"2018-07-14 00:06:59.86094+03"
328,"2017-11-28 05:50:00+03","г Москва, А-106 Рублево-Успенское шоссе","37.97665","55.76856",7,True,"2018-07-14 00:04:59.79485+03"
666,"2017-09-11 19:50:00+03","","37.383298","55.528",1,False,"2018-07-14 00:06:09.607102+03"
310,"2015-03-26 17:00:00+03","г Москва, А-106 Рублево-Успенское шоссе","37.011389","55.738056",7,True,"2018-07-14 00:04:59.797977+03"
311,"2015-03-25 12:30:00+03","г Москва, А-106 Рублево-Успенское шоссе","37.249167","55.688889",2,True,"2018-07-14 00:04:59.801521+03"
312,"2015-03-23 14:30:00+03","","37.399167","55.915833",2,False,"2018-07-14 00:04:59.804033+03"
458,"2017-05-09 01:15:00+03","","37.235029","55.578718",7,False,"2018-07-14 00:05:24.438625+03"
831,"2015-07-31 06:20:00+03","г Москва, А-101","37.187222","55.5675",2,True,"2018-07-14 00:06:59.865686+03"
317,"2018-05-29 17:30:00+03","г Москва, А-106 Рублево-Успенское шоссе","36.920071","55.737066",2,True,"2018-07-14 00:04:59.807742+03"
318,"2018-05-29 09:20:00+03","г Москва, М-9 Балтия Москва - Волоколамск - граница с Латвийской Республикой","37.348366","55.797301",4,True,"2018-07-14 00:04:59.811697+03"
319,"2018-05-26 11:25:00+03","г Москва, М-9 Балтия Москва - Волоколамск - граница с Латвийской Республикой","37.331","55.800316",1,True,"2018-07-14 00:04:59.814975+03"
670,"2015-02-02 00:05:00+03","г Москва, А-101","37.419167","55.547778",3,True,"2018-07-14 00:06:09.595618+03"
669,"2015-02-10 20:00:00+03","г Москва, А-101","37.333333","55.501389",1,True,"2018-07-14 00:06:09.598003+03"
668,"2015-02-11 22:30:00+03","г Москва, А-101","37.354444","55.511389",4,True,"2018-07-14 00:06:09.600353+03"
320,"2018-05-25 05:50:00+03","г Москва, М-9 Балтия Москва - Волоколамск - граница с Латвийской Республикой","37.355747","55.793754",2,True,"2018-07-14 00:04:59.818813+03"
321,"2018-05-25 12:55:00+03","г Москва, А-106 Рублево-Успенское шоссе","37.079158","55.715181",2,True,"2018-07-14 00:04:59.821718+03"
740,"2015-09-28 11:30:00+03","п Крекшино, ул Железнодорожная 1-я, 9","37.115278","55.580556",2,True,"2018-07-14 00:07:00.157359+03"
322,"2018-05-24 08:30:00+03","г Москва, А-106 Рублево-Успенское шоссе","37.301084","55.744821",2,True,"2018-07-14 00:04:59.825382+03"
672,"2016-09-23 19:25:00+03","","37.376003","55.519319",2,False,"2018-07-14 00:06:09.590998+03"
671,"2016-09-24 18:30:00+03","","37.5581","55.8364",1,False,"2018-07-14 00:06:09.593601+03"
891,"2015-06-01 00:35:00+03","","37.413056","55.624444",2,False,"2018-07-14 00:07:49.523365+03"
331,"2017-11-20 18:00:00+03","г Москва, А-106 Рублево-Успенское шоссе","37.248179","55.737066",1,True,"2018-07-14 00:04:59.828195+03"
332,"2017-11-16 20:30:00+03","г Москва, М-9 Балтия Москва - Волоколамск - граница с Латвийской Республикой","37.354977","55.794367",2,True,"2018-07-14 00:04:59.831266+03"
832,"2015-07-08 17:30:00+03","","37.244167","55.600278",2,False,"2018-07-14 00:07:00.160771+03"
762,"2017-08-13 22:20:00+03","","37.142","55.124",12,False,"2018-07-14 00:07:00.166305+03"
675,"2015-03-31 16:05:00+03","г Москва, А-101","37.368611","55.517222",2,True,"2018-07-14 00:06:09.581205+03"
673,"2016-09-03 11:00:00+03","","37.33528","55.502959",2,False,"2018-07-14 00:06:09.588856+03"
835,"2015-04-27 05:15:00+03","г Москва, М-3 Украина Москва - Калуга - Брянск - граница с Украиной (основное направление)","37.239722","55.58",3,True,"2018-07-14 00:07:00.178738+03"
333,"2017-11-11 18:00:00+03","г Москва, А-106 Рублево-Успенское шоссе","37.29384","55.74463",2,True,"2018-07-14 00:04:59.835261+03"
334,"2017-11-09 08:15:00+03","г Москва, А-106 Рублево-Успенское шоссе","37.189863","55.725552",2,True,"2018-07-14 00:04:59.838629+03"
676,"2018-05-16 22:05:00+03","","37.2116","55.3048",1,False,"2018-07-14 00:06:09.578799+03"
534,"2016-03-03 07:20:00+03","","37.328738","55.639509",1,False,"2018-07-14 00:05:23.392326+03"
514,"2016-09-10 14:55:00+03","","37.298954","55.625709",2,False,"2018-07-14 00:05:24.305266+03"
461,"2017-08-14 05:00:00+03","","37","55",4,False,"2018-07-14 00:05:24.431845+03"
336,"2016-05-31 22:55:00+03","г Москва, А-109 Ильинское шоссе","37.241971","55.760925",1,True,"2018-07-14 00:04:59.845896+03"
841,"2015-01-26 08:30:00+03","г Москва, ул Центральная, 1","37.385493","55.853117",3,True,"2018-07-14 00:07:00.793165+03"
337,"2016-05-31 20:15:00+03","г Москва, А-106 Рублево-Успенское шоссе","37.100458","55.715255",2,True,"2018-07-14 00:04:59.849277+03"
338,"2016-05-29 18:15:00+03","г Москва, А-106 Рублево-Успенское шоссе","37.239336","55.737741",2,True,"2018-07-14 00:04:59.852572+03"
677,"2018-05-15 07:20:00+03","","37.3542","55.5114",1,False,"2018-07-14 00:06:09.575976+03"
339,"2016-05-24 08:50:00+03","г Москва, А-106 Рублево-Успенское шоссе","37.22832","55.735553",2,True,"2018-07-14 00:04:59.856147+03"
340,"2016-05-24 15:00:00+03","г Москва, А-106 Рублево-Успенское шоссе","37.264345","55.71861",2,True,"2018-07-14 00:04:59.859212+03"
341,"2016-05-22 01:00:00+03","г Москва, М-9 Балтия Москва - Волоколамск - граница с Латвийской Республикой","37.345235","55.798226",3,True,"2018-07-14 00:04:59.862073+03"
536,"2016-06-23 20:40:00+03","","37.328741","55.66089",1,False,"2018-07-14 00:05:23.386625+03"
535,"2016-06-29 01:20:00+03","","37.289","55.5918",4,False,"2018-07-14 00:05:23.389071+03"
342,"2016-05-22 04:50:00+03","г Москва, М-9 Балтия Москва - Волоколамск - граница с Латвийской Республикой","37.342853","55.79893",3,True,"2018-07-14 00:04:59.865612+03"
